challenge_id,user_id,type,date
39,11,incorrect,2019-11-20 16:44:53
39,11,incorrect,2019-11-20 16:44:57
53,11,incorrect,2019-11-20 16:46:41
53,11,incorrect,2019-11-20 16:47:15
31,18,incorrect,2019-11-20 16:48:58
36,6,incorrect,2019-11-20 16:49:51
32,18,incorrect,2019-11-20 16:50:02
37,6,incorrect,2019-11-20 16:50:24
37,6,incorrect,2019-11-20 16:50:37
40,16,incorrect,2019-11-20 16:53:27
40,16,incorrect,2019-11-20 16:53:35
41,16,incorrect,2019-11-20 16:54:00
41,16,incorrect,2019-11-20 16:54:06
32,21,incorrect,2019-11-20 16:54:27
51,6,incorrect,2019-11-20 16:54:41
31,22,incorrect,2019-11-20 16:54:51
31,22,incorrect,2019-11-20 16:55:11
31,22,incorrect,2019-11-20 16:55:33
34,21,incorrect,2019-11-20 16:55:36
35,21,incorrect,2019-11-20 16:56:04
49,16,incorrect,2019-11-20 16:56:10
51,16,incorrect,2019-11-20 16:56:41
53,16,incorrect,2019-11-20 16:57:25
55,16,incorrect,2019-11-20 16:58:00
55,16,incorrect,2019-11-20 16:58:04
37,21,incorrect,2019-11-20 16:58:08
37,21,incorrect,2019-11-20 16:58:16
56,16,incorrect,2019-11-20 16:58:22
56,16,incorrect,2019-11-20 16:58:26
56,16,incorrect,2019-11-20 16:58:32
39,21,incorrect,2019-11-20 16:59:11
40,21,incorrect,2019-11-20 16:59:35
40,21,incorrect,2019-11-20 16:59:46
40,21,incorrect,2019-11-20 16:59:51
31,19,incorrect,2019-11-20 17:00:10
31,19,incorrect,2019-11-20 17:00:43
42,21,incorrect,2019-11-20 17:01:16
34,19,incorrect,2019-11-20 17:02:47
67,16,incorrect,2019-11-20 17:03:57
67,16,incorrect,2019-11-20 17:04:06
49,21,incorrect,2019-11-20 17:04:24
68,16,incorrect,2019-11-20 17:04:29
50,21,incorrect,2019-11-20 17:04:38
69,16,incorrect,2019-11-20 17:04:55
37,19,incorrect,2019-11-20 17:05:20
47,22,incorrect,2019-11-20 17:05:26
72,16,incorrect,2019-11-20 17:05:56
73,16,incorrect,2019-11-20 17:06:36
53,21,incorrect,2019-11-20 17:06:38
73,16,incorrect,2019-11-20 17:06:40
53,21,incorrect,2019-11-20 17:06:42
36,22,incorrect,2019-11-20 17:06:43
73,16,incorrect,2019-11-20 17:06:51
53,21,incorrect,2019-11-20 17:06:51
36,22,incorrect,2019-11-20 17:07:17
40,19,incorrect,2019-11-20 17:07:18
74,16,incorrect,2019-11-20 17:07:27
40,19,incorrect,2019-11-20 17:07:28
74,16,incorrect,2019-11-20 17:07:32
54,21,incorrect,2019-11-20 17:07:34
74,16,incorrect,2019-11-20 17:07:36
40,19,incorrect,2019-11-20 17:07:46
49,22,incorrect,2019-11-20 17:08:21
41,19,incorrect,2019-11-20 17:08:42
56,21,incorrect,2019-11-20 17:08:48
56,21,incorrect,2019-11-20 17:09:01
41,19,incorrect,2019-11-20 17:09:01
33,22,incorrect,2019-11-20 17:09:30
56,21,incorrect,2019-11-20 17:09:46
32,22,incorrect,2019-11-20 17:11:27
32,22,incorrect,2019-11-20 17:11:32
61,21,incorrect,2019-11-20 17:12:01
33,25,incorrect,2019-11-20 17:12:07
34,25,incorrect,2019-11-20 17:12:32
37,22,incorrect,2019-11-20 17:12:57
36,25,incorrect,2019-11-20 17:13:02
49,19,incorrect,2019-11-20 17:13:09
37,25,incorrect,2019-11-20 17:13:22
66,21,incorrect,2019-11-20 17:13:32
40,22,incorrect,2019-11-20 17:13:53
67,21,incorrect,2019-11-20 17:14:27
52,19,incorrect,2019-11-20 17:14:35
68,21,incorrect,2019-11-20 17:14:49
69,21,incorrect,2019-11-20 17:15:32
69,21,incorrect,2019-11-20 17:15:35
53,19,incorrect,2019-11-20 17:15:36
53,19,incorrect,2019-11-20 17:15:41
53,19,incorrect,2019-11-20 17:15:47
52,22,incorrect,2019-11-20 17:16:34
72,21,incorrect,2019-11-20 17:16:39
52,22,incorrect,2019-11-20 17:16:42
72,21,incorrect,2019-11-20 17:16:48
53,22,incorrect,2019-11-20 17:16:59
73,21,incorrect,2019-11-20 17:17:22
73,21,incorrect,2019-11-20 17:17:26
53,22,incorrect,2019-11-20 17:17:26
56,19,incorrect,2019-11-20 17:17:33
73,21,incorrect,2019-11-20 17:17:35
56,19,incorrect,2019-11-20 17:17:43
4,9,incorrect,2019-11-20 17:18:28
56,22,incorrect,2019-11-20 17:18:47
31,26,incorrect,2019-11-20 17:18:47
72,21,incorrect,2019-11-20 17:18:53
31,26,incorrect,2019-11-20 17:18:57
31,26,incorrect,2019-11-20 17:19:11
32,26,incorrect,2019-11-20 17:19:54
32,26,incorrect,2019-11-20 17:20:06
61,19,incorrect,2019-11-20 17:20:13
34,26,incorrect,2019-11-20 17:21:17
31,27,incorrect,2019-11-20 17:21:26
31,27,incorrect,2019-11-20 17:21:48
65,22,incorrect,2019-11-20 17:22:26
67,19,incorrect,2019-11-20 17:23:06
33,27,incorrect,2019-11-20 17:23:33
33,27,incorrect,2019-11-20 17:23:55
72,22,incorrect,2019-11-20 17:23:56
72,22,incorrect,2019-11-20 17:24:17
69,19,incorrect,2019-11-20 17:24:33
73,22,incorrect,2019-11-20 17:24:35
31,28,incorrect,2019-11-20 17:25:34
73,22,incorrect,2019-11-20 17:26:13
72,19,incorrect,2019-11-20 17:26:31
52,28,incorrect,2019-11-20 17:26:34
73,22,incorrect,2019-11-20 17:26:46
73,19,incorrect,2019-11-20 17:27:50
74,22,incorrect,2019-11-20 17:29:13
74,22,incorrect,2019-11-20 17:29:27
74,19,incorrect,2019-11-20 17:29:46
74,19,incorrect,2019-11-20 17:30:13
75,22,incorrect,2019-11-20 17:30:15
75,22,incorrect,2019-11-20 17:30:22
74,19,incorrect,2019-11-20 17:30:22
74,19,incorrect,2019-11-20 17:30:29
68,22,incorrect,2019-11-20 17:31:27
69,22,incorrect,2019-11-20 17:31:54
68,25,incorrect,2019-11-20 17:32:03
76,22,incorrect,2019-11-20 17:32:44
76,22,incorrect,2019-11-20 17:32:57
76,22,incorrect,2019-11-20 17:33:04
31,31,incorrect,2019-11-20 17:37:56
31,31,incorrect,2019-11-20 17:38:03
31,32,incorrect,2019-11-20 17:40:50
31,32,incorrect,2019-11-20 17:41:23
76,32,incorrect,2019-11-20 17:53:43
33,33,incorrect,2019-11-20 17:53:47
33,33,incorrect,2019-11-20 17:53:58
31,34,incorrect,2019-11-20 17:53:58
33,33,incorrect,2019-11-20 17:54:10
33,32,incorrect,2019-11-20 17:54:22
33,32,incorrect,2019-11-20 17:54:35
31,33,incorrect,2019-11-20 17:54:59
73,32,incorrect,2019-11-20 17:55:17
35,33,incorrect,2019-11-20 17:55:23
35,33,incorrect,2019-11-20 17:55:35
35,33,incorrect,2019-11-20 17:55:48
53,32,incorrect,2019-11-20 17:55:52
36,33,incorrect,2019-11-20 17:56:27
36,33,incorrect,2019-11-20 17:56:33
56,32,incorrect,2019-11-20 17:56:50
37,33,incorrect,2019-11-20 17:57:03
37,33,incorrect,2019-11-20 17:57:11
32,35,incorrect,2019-11-20 17:57:39
41,33,incorrect,2019-11-20 17:58:48
41,26,incorrect,2019-11-20 18:05:23
45,37,incorrect,2019-11-20 18:12:36
33,34,incorrect,2019-11-20 18:13:57
51,37,incorrect,2019-11-20 18:15:26
66,37,incorrect,2019-11-20 18:17:47
66,37,incorrect,2019-11-20 18:17:53
22,35,incorrect,2019-11-20 18:19:13
53,26,incorrect,2019-11-20 18:22:21
66,11,incorrect,2019-11-20 18:22:51
66,11,incorrect,2019-11-20 18:22:58
66,11,incorrect,2019-11-20 18:23:18
56,26,incorrect,2019-11-20 18:28:27
56,26,incorrect,2019-11-20 18:28:31
54,26,incorrect,2019-11-20 18:30:02
2,22,incorrect,2019-11-20 18:34:17
33,38,incorrect,2019-11-20 18:34:17
2,22,incorrect,2019-11-20 18:34:45
2,37,incorrect,2019-11-20 18:36:24
10,32,incorrect,2019-11-20 18:37:17
10,32,incorrect,2019-11-20 18:37:22
10,32,incorrect,2019-11-20 18:38:23
31,43,incorrect,2019-11-20 18:39:22
41,38,incorrect,2019-11-20 18:40:04
33,43,incorrect,2019-11-20 18:40:29
33,43,incorrect,2019-11-20 18:40:51
34,43,incorrect,2019-11-20 18:41:34
34,43,incorrect,2019-11-20 18:41:48
52,38,incorrect,2019-11-20 18:42:07
34,43,incorrect,2019-11-20 18:42:08
52,38,incorrect,2019-11-20 18:42:46
53,38,incorrect,2019-11-20 18:43:39
37,43,incorrect,2019-11-20 18:45:45
37,43,incorrect,2019-11-20 18:45:52
68,37,incorrect,2019-11-20 18:46:15
37,43,incorrect,2019-11-20 18:46:17
40,43,incorrect,2019-11-20 18:49:53
41,43,incorrect,2019-11-20 18:50:48
52,43,incorrect,2019-11-20 18:53:35
53,43,incorrect,2019-11-20 18:54:21
54,43,incorrect,2019-11-20 18:54:42
55,43,incorrect,2019-11-20 18:55:06
56,43,incorrect,2019-11-20 18:56:01
34,44,incorrect,2019-11-20 18:57:27
34,44,incorrect,2019-11-20 18:57:49
34,44,incorrect,2019-11-20 18:57:55
66,43,incorrect,2019-11-20 18:58:46
35,44,incorrect,2019-11-20 18:58:48
35,44,incorrect,2019-11-20 18:59:18
68,43,incorrect,2019-11-20 18:59:25
35,44,incorrect,2019-11-20 18:59:50
35,44,incorrect,2019-11-20 19:00:05
37,44,incorrect,2019-11-20 19:00:48
73,43,incorrect,2019-11-20 19:00:48
73,43,incorrect,2019-11-20 19:01:04
37,44,incorrect,2019-11-20 19:01:04
38,44,incorrect,2019-11-20 19:02:03
31,46,incorrect,2019-11-20 19:02:23
8,36,incorrect,2019-11-20 19:03:01
40,44,incorrect,2019-11-20 19:03:26
33,46,incorrect,2019-11-20 19:04:16
33,46,incorrect,2019-11-20 19:04:36
35,46,incorrect,2019-11-20 19:06:08
31,50,incorrect,2019-11-20 19:06:36
47,44,incorrect,2019-11-20 19:06:37
49,44,incorrect,2019-11-20 19:07:07
37,46,incorrect,2019-11-20 19:07:22
50,44,incorrect,2019-11-20 19:07:27
33,50,incorrect,2019-11-20 19:07:48
33,50,incorrect,2019-11-20 19:08:01
51,44,incorrect,2019-11-20 19:08:08
33,50,incorrect,2019-11-20 19:08:08
31,47,incorrect,2019-11-20 19:08:12
38,46,incorrect,2019-11-20 19:08:29
53,44,incorrect,2019-11-20 19:09:35
53,44,incorrect,2019-11-20 19:09:49
53,44,incorrect,2019-11-20 19:10:10
34,50,incorrect,2019-11-20 19:10:10
41,46,incorrect,2019-11-20 19:10:10
35,50,incorrect,2019-11-20 19:10:44
55,44,incorrect,2019-11-20 19:11:08
37,50,incorrect,2019-11-20 19:12:16
37,50,incorrect,2019-11-20 19:12:47
56,44,incorrect,2019-11-20 19:13:20
38,50,incorrect,2019-11-20 19:13:24
2,43,incorrect,2019-11-20 19:14:04
47,46,incorrect,2019-11-20 19:14:05
2,43,incorrect,2019-11-20 19:14:24
69,37,incorrect,2019-11-20 19:14:25
40,50,incorrect,2019-11-20 19:14:26
40,50,incorrect,2019-11-20 19:15:00
40,50,incorrect,2019-11-20 19:15:44
49,49,incorrect,2019-11-20 19:16:17
49,46,incorrect,2019-11-20 19:16:37
33,49,incorrect,2019-11-20 19:17:01
52,46,incorrect,2019-11-20 19:17:02
52,46,incorrect,2019-11-20 19:17:16
41,50,incorrect,2019-11-20 19:17:17
34,49,incorrect,2019-11-20 19:17:40
52,46,incorrect,2019-11-20 19:17:47
36,37,incorrect,2019-11-20 19:18:27
53,46,incorrect,2019-11-20 19:18:27
49,50,incorrect,2019-11-20 19:19:21
36,37,incorrect,2019-11-20 19:19:40
55,46,incorrect,2019-11-20 19:19:47
37,49,incorrect,2019-11-20 19:20:16
66,44,incorrect,2019-11-20 19:20:17
37,49,incorrect,2019-11-20 19:20:22
66,44,incorrect,2019-11-20 19:20:22
31,51,incorrect,2019-11-20 19:20:35
37,49,incorrect,2019-11-20 19:20:35
31,51,incorrect,2019-11-20 19:20:41
55,46,incorrect,2019-11-20 19:20:43
31,51,incorrect,2019-11-20 19:20:47
67,44,incorrect,2019-11-20 19:20:47
38,49,incorrect,2019-11-20 19:21:03
37,51,incorrect,2019-11-20 19:21:06
37,51,incorrect,2019-11-20 19:21:21
53,50,incorrect,2019-11-20 19:21:28
48,51,incorrect,2019-11-20 19:21:50
53,50,incorrect,2019-11-20 19:21:51
40,49,incorrect,2019-11-20 19:21:55
53,50,incorrect,2019-11-20 19:22:08
53,51,incorrect,2019-11-20 19:22:14
53,51,incorrect,2019-11-20 19:22:18
73,44,incorrect,2019-11-20 19:22:27
73,44,incorrect,2019-11-20 19:22:32
55,50,incorrect,2019-11-20 19:22:35
73,44,incorrect,2019-11-20 19:22:42
41,49,incorrect,2019-11-20 19:22:44
73,46,incorrect,2019-11-20 19:22:48
68,51,incorrect,2019-11-20 19:22:56
73,46,incorrect,2019-11-20 19:23:00
68,51,incorrect,2019-11-20 19:23:03
73,46,incorrect,2019-11-20 19:23:05
74,44,incorrect,2019-11-20 19:23:23
57,50,incorrect,2019-11-20 19:23:33
60,50,incorrect,2019-11-20 19:24:16
60,50,incorrect,2019-11-20 19:24:23
52,49,incorrect,2019-11-20 19:26:01
52,49,incorrect,2019-11-20 19:26:06
52,49,incorrect,2019-11-20 19:26:11
53,49,incorrect,2019-11-20 19:26:56
53,49,incorrect,2019-11-20 19:26:57
36,37,incorrect,2019-11-20 19:28:38
72,50,incorrect,2019-11-20 19:29:14
73,50,incorrect,2019-11-20 19:29:35
74,37,incorrect,2019-11-20 19:30:43
31,53,incorrect,2019-11-20 19:36:07
31,53,incorrect,2019-11-20 19:36:12
31,53,incorrect,2019-11-20 19:36:16
55,37,incorrect,2019-11-20 19:42:00
55,37,incorrect,2019-11-20 19:42:17
55,37,incorrect,2019-11-20 19:42:51
53,37,incorrect,2019-11-20 19:43:39
53,37,incorrect,2019-11-20 19:43:51
34,37,incorrect,2019-11-20 19:45:31
73,37,incorrect,2019-11-20 19:47:33
57,37,incorrect,2019-11-20 19:47:50
33,37,incorrect,2019-11-20 19:48:13
37,37,incorrect,2019-11-20 19:49:14
38,37,incorrect,2019-11-20 19:49:48
38,37,incorrect,2019-11-20 19:50:05
38,37,incorrect,2019-11-20 19:50:29
34,47,incorrect,2019-11-20 19:55:03
35,47,incorrect,2019-11-20 19:56:01
35,47,incorrect,2019-11-20 19:56:13
35,47,incorrect,2019-11-20 19:58:38
36,47,incorrect,2019-11-20 19:59:51
37,47,incorrect,2019-11-20 20:00:49
38,47,incorrect,2019-11-20 20:01:26
40,47,incorrect,2019-11-20 20:03:33
40,47,incorrect,2019-11-20 20:03:39
35,31,incorrect,2019-11-20 20:07:54
35,31,incorrect,2019-11-20 20:08:03
35,31,incorrect,2019-11-20 20:08:14
31,57,incorrect,2019-11-20 20:08:41
52,31,incorrect,2019-11-20 20:10:45
53,31,incorrect,2019-11-20 20:11:37
78,31,incorrect,2019-11-20 20:12:12
41,31,incorrect,2019-11-20 20:15:54
41,31,incorrect,2019-11-20 20:17:56
72,53,incorrect,2019-11-20 20:18:33
72,53,incorrect,2019-11-20 20:18:44
41,31,incorrect,2019-11-20 20:19:45
74,53,incorrect,2019-11-20 20:19:47
74,53,incorrect,2019-11-20 20:19:53
74,53,incorrect,2019-11-20 20:19:59
74,53,incorrect,2019-11-20 20:20:04
31,59,incorrect,2019-11-20 20:20:06
73,53,incorrect,2019-11-20 20:20:39
73,53,incorrect,2019-11-20 20:20:56
34,31,incorrect,2019-11-20 20:20:56
73,53,incorrect,2019-11-20 20:21:06
34,31,incorrect,2019-11-20 20:21:10
34,59,incorrect,2019-11-20 20:22:00
74,31,incorrect,2019-11-20 20:22:03
35,59,incorrect,2019-11-20 20:22:23
35,59,incorrect,2019-11-20 20:22:33
32,36,incorrect,2019-11-20 20:22:58
31,60,incorrect,2019-11-20 20:23:08
31,60,incorrect,2019-11-20 20:23:36
31,60,incorrect,2019-11-20 20:23:55
37,59,incorrect,2019-11-20 20:24:51
33,60,incorrect,2019-11-20 20:26:15
33,60,incorrect,2019-11-20 20:26:28
33,60,incorrect,2019-11-20 20:26:42
34,60,incorrect,2019-11-20 20:27:01
34,60,incorrect,2019-11-20 20:27:06
34,60,incorrect,2019-11-20 20:27:11
35,60,incorrect,2019-11-20 20:27:42
35,60,incorrect,2019-11-20 20:27:57
53,59,incorrect,2019-11-20 20:28:20
53,59,incorrect,2019-11-20 20:28:24
53,59,incorrect,2019-11-20 20:28:31
37,60,incorrect,2019-11-20 20:28:42
35,36,incorrect,2019-11-20 20:28:44
37,60,incorrect,2019-11-20 20:28:46
37,60,incorrect,2019-11-20 20:28:56
41,60,incorrect,2019-11-20 20:30:15
41,60,incorrect,2019-11-20 20:30:19
37,36,incorrect,2019-11-20 20:30:21
73,59,incorrect,2019-11-20 20:32:28
73,59,incorrect,2019-11-20 20:32:33
73,59,incorrect,2019-11-20 20:32:37
49,60,incorrect,2019-11-20 20:33:30
51,60,incorrect,2019-11-20 20:34:19
51,59,incorrect,2019-11-20 20:34:39
55,60,incorrect,2019-11-20 20:36:19
55,60,incorrect,2019-11-20 20:36:27
56,60,incorrect,2019-11-20 20:36:58
56,60,incorrect,2019-11-20 20:37:03
31,63,incorrect,2019-11-20 20:37:56
37,65,incorrect,2019-11-20 20:38:02
31,63,incorrect,2019-11-20 20:38:16
41,65,incorrect,2019-11-20 20:39:02
49,65,incorrect,2019-11-20 20:40:21
31,67,incorrect,2019-11-20 20:41:09
32,67,incorrect,2019-11-20 20:41:36
55,65,incorrect,2019-11-20 20:42:10
41,47,incorrect,2019-11-20 20:42:17
33,67,incorrect,2019-11-20 20:42:23
55,65,incorrect,2019-11-20 20:42:25
56,65,incorrect,2019-11-20 20:43:17
72,65,incorrect,2019-11-20 20:44:04
56,65,incorrect,2019-11-20 20:44:28
73,65,incorrect,2019-11-20 20:45:59
73,65,incorrect,2019-11-20 20:46:06
51,65,incorrect,2019-11-20 20:47:04
33,66,incorrect,2019-11-20 20:47:28
33,66,incorrect,2019-11-20 20:47:45
33,66,incorrect,2019-11-20 20:47:53
67,65,incorrect,2019-11-20 20:49:02
34,66,incorrect,2019-11-20 20:49:06
34,66,incorrect,2019-11-20 20:49:11
34,66,incorrect,2019-11-20 20:49:24
35,66,incorrect,2019-11-20 20:49:40
35,66,incorrect,2019-11-20 20:49:50
35,66,incorrect,2019-11-20 20:50:00
35,66,incorrect,2019-11-20 20:50:09
68,65,incorrect,2019-11-20 20:50:11
37,66,incorrect,2019-11-20 20:51:00
37,66,incorrect,2019-11-20 20:51:08
52,47,incorrect,2019-11-20 20:51:12
37,66,incorrect,2019-11-20 20:51:22
38,66,incorrect,2019-11-20 20:51:45
38,36,incorrect,2019-11-20 20:52:01
41,66,incorrect,2019-11-20 20:53:02
41,36,incorrect,2019-11-20 20:54:57
42,36,incorrect,2019-11-20 20:56:00
51,66,incorrect,2019-11-20 20:56:20
52,66,incorrect,2019-11-20 20:56:44
52,66,incorrect,2019-11-20 20:56:50
52,66,incorrect,2019-11-20 20:56:56
44,36,incorrect,2019-11-20 20:57:09
53,66,incorrect,2019-11-20 20:57:43
53,66,incorrect,2019-11-20 20:57:53
53,66,incorrect,2019-11-20 20:58:02
55,66,incorrect,2019-11-20 20:58:41
55,66,incorrect,2019-11-20 20:58:47
68,47,incorrect,2019-11-20 21:01:22
60,66,incorrect,2019-11-20 21:01:22
64,66,incorrect,2019-11-20 21:02:55
72,47,incorrect,2019-11-20 21:03:07
72,47,incorrect,2019-11-20 21:03:14
73,47,incorrect,2019-11-20 21:03:31
73,47,incorrect,2019-11-20 21:03:39
66,66,incorrect,2019-11-20 21:03:44
66,66,incorrect,2019-11-20 21:03:52
66,66,incorrect,2019-11-20 21:03:59
67,66,incorrect,2019-11-20 21:04:17
68,66,incorrect,2019-11-20 21:04:46
68,66,incorrect,2019-11-20 21:04:52
73,66,incorrect,2019-11-20 21:06:39
37,31,incorrect,2019-11-20 21:07:32
73,66,incorrect,2019-11-20 21:07:32
73,47,incorrect,2019-11-20 21:07:32
73,66,incorrect,2019-11-20 21:07:43
37,31,incorrect,2019-11-20 21:09:02
37,31,incorrect,2019-11-20 21:09:18
31,73,incorrect,2019-11-20 21:09:29
33,73,incorrect,2019-11-20 21:10:29
33,73,incorrect,2019-11-20 21:10:40
33,73,incorrect,2019-11-20 21:10:47
74,66,incorrect,2019-11-20 21:11:22
34,73,incorrect,2019-11-20 21:11:42
34,73,incorrect,2019-11-20 21:11:49
75,66,incorrect,2019-11-20 21:11:55
35,73,incorrect,2019-11-20 21:12:14
35,73,incorrect,2019-11-20 21:12:20
35,73,incorrect,2019-11-20 21:12:23
78,66,incorrect,2019-11-20 21:13:37
31,72,incorrect,2019-11-20 21:19:36
31,72,incorrect,2019-11-20 21:19:53
31,72,incorrect,2019-11-20 21:20:04
49,36,incorrect,2019-11-20 21:20:29
50,36,incorrect,2019-11-20 21:21:56
61,26,incorrect,2019-11-20 21:22:23
33,72,incorrect,2019-11-20 21:22:39
33,72,incorrect,2019-11-20 21:22:48
33,72,incorrect,2019-11-20 21:22:55
31,74,incorrect,2019-11-20 21:23:35
66,26,incorrect,2019-11-20 21:24:02
31,74,incorrect,2019-11-20 21:24:06
75,36,incorrect,2019-11-20 21:24:07
66,26,incorrect,2019-11-20 21:24:10
31,74,incorrect,2019-11-20 21:24:12
73,36,incorrect,2019-11-20 21:25:03
73,36,incorrect,2019-11-20 21:26:03
73,36,incorrect,2019-11-20 21:26:08
31,75,incorrect,2019-11-20 21:27:21
31,75,incorrect,2019-11-20 21:27:24
34,75,incorrect,2019-11-20 21:28:36
35,75,incorrect,2019-11-20 21:28:58
37,75,incorrect,2019-11-20 21:29:47
37,75,incorrect,2019-11-20 21:29:58
32,78,incorrect,2019-11-20 21:32:25
32,78,incorrect,2019-11-20 21:32:39
33,78,incorrect,2019-11-20 21:33:21
33,78,incorrect,2019-11-20 21:33:36
33,78,incorrect,2019-11-20 21:33:43
49,72,incorrect,2019-11-20 21:34:06
31,79,incorrect,2019-11-20 21:35:44
53,75,incorrect,2019-11-20 21:36:58
53,75,incorrect,2019-11-20 21:37:29
55,75,incorrect,2019-11-20 21:38:40
55,75,incorrect,2019-11-20 21:38:44
53,78,incorrect,2019-11-20 21:39:01
53,78,incorrect,2019-11-20 21:39:05
56,75,incorrect,2019-11-20 21:39:23
55,78,incorrect,2019-11-20 21:40:06
60,75,incorrect,2019-11-20 21:40:32
60,75,incorrect,2019-11-20 21:40:37
60,72,incorrect,2019-11-20 21:40:44
61,75,incorrect,2019-11-20 21:40:58
63,72,incorrect,2019-11-20 21:41:50
34,78,incorrect,2019-11-20 21:41:54
66,75,incorrect,2019-11-20 21:42:27
66,72,incorrect,2019-11-20 21:42:36
67,75,incorrect,2019-11-20 21:42:51
68,72,incorrect,2019-11-20 21:43:17
68,75,incorrect,2019-11-20 21:43:20
72,75,incorrect,2019-11-20 21:45:14
73,75,incorrect,2019-11-20 21:45:31
73,75,incorrect,2019-11-20 21:45:54
31,80,incorrect,2019-11-20 21:46:49
74,75,incorrect,2019-11-20 21:46:58
74,75,incorrect,2019-11-20 21:47:02
31,80,incorrect,2019-11-20 21:47:05
74,72,incorrect,2019-11-20 21:47:09
33,80,incorrect,2019-11-20 21:48:24
33,80,incorrect,2019-11-20 21:48:31
33,80,incorrect,2019-11-20 21:48:45
34,80,incorrect,2019-11-20 21:49:29
35,80,incorrect,2019-11-20 21:50:05
55,36,incorrect,2019-11-20 21:52:18
36,80,incorrect,2019-11-20 21:52:37
37,80,incorrect,2019-11-20 21:53:29
56,36,incorrect,2019-11-20 21:57:01
56,36,incorrect,2019-11-20 21:57:06
31,82,incorrect,2019-11-20 21:57:38
31,82,incorrect,2019-11-20 21:58:02
33,82,incorrect,2019-11-20 21:59:13
33,82,incorrect,2019-11-20 21:59:18
33,82,incorrect,2019-11-20 21:59:29
34,82,incorrect,2019-11-20 22:00:16
35,82,incorrect,2019-11-20 22:01:00
31,81,incorrect,2019-11-20 22:01:12
37,82,incorrect,2019-11-20 22:02:36
37,82,incorrect,2019-11-20 22:02:41
35,83,incorrect,2019-11-20 22:02:48
33,81,incorrect,2019-11-20 22:03:39
33,81,incorrect,2019-11-20 22:03:51
33,81,incorrect,2019-11-20 22:04:03
37,83,incorrect,2019-11-20 22:04:04
38,83,incorrect,2019-11-20 22:04:19
39,83,incorrect,2019-11-20 22:04:47
39,83,incorrect,2019-11-20 22:05:01
39,83,incorrect,2019-11-20 22:05:06
40,83,incorrect,2019-11-20 22:05:39
51,82,incorrect,2019-11-20 22:08:42
53,82,incorrect,2019-11-20 22:10:51
53,82,incorrect,2019-11-20 22:11:05
53,82,incorrect,2019-11-20 22:11:16
77,36,incorrect,2019-11-20 22:13:20
56,82,incorrect,2019-11-20 22:14:15
61,82,incorrect,2019-11-20 22:17:04
31,86,incorrect,2019-11-20 22:17:27
31,84,incorrect,2019-11-20 22:17:37
31,86,incorrect,2019-11-20 22:17:38
31,86,incorrect,2019-11-20 22:17:47
33,86,incorrect,2019-11-20 22:18:12
33,84,incorrect,2019-11-20 22:19:29
33,84,incorrect,2019-11-20 22:19:38
68,82,incorrect,2019-11-20 22:19:56
68,82,incorrect,2019-11-20 22:20:02
34,84,incorrect,2019-11-20 22:20:24
34,84,incorrect,2019-11-20 22:20:33
72,86,incorrect,2019-11-20 22:20:56
35,84,incorrect,2019-11-20 22:21:32
73,86,incorrect,2019-11-20 22:21:32
73,86,incorrect,2019-11-20 22:21:40
35,84,incorrect,2019-11-20 22:21:44
73,86,incorrect,2019-11-20 22:21:46
73,82,incorrect,2019-11-20 22:22:17
73,82,incorrect,2019-11-20 22:22:50
73,82,incorrect,2019-11-20 22:23:03
31,93,incorrect,2019-11-20 22:37:50
31,93,incorrect,2019-11-20 22:38:03
68,36,incorrect,2019-11-20 22:38:28
7,82,incorrect,2019-11-20 22:39:12
31,95,incorrect,2019-11-20 22:39:50
31,95,incorrect,2019-11-20 22:40:29
31,95,incorrect,2019-11-20 22:40:49
33,95,incorrect,2019-11-20 22:42:32
33,95,incorrect,2019-11-20 22:43:10
33,95,incorrect,2019-11-20 22:43:45
31,98,incorrect,2019-11-20 22:46:36
33,98,incorrect,2019-11-20 22:47:44
33,98,incorrect,2019-11-20 22:48:06
34,98,incorrect,2019-11-20 22:48:41
34,98,incorrect,2019-11-20 22:49:13
31,99,incorrect,2019-11-20 22:57:08
31,99,incorrect,2019-11-20 22:57:27
31,99,incorrect,2019-11-20 22:58:57
33,99,incorrect,2019-11-20 22:59:45
31,106,incorrect,2019-11-20 23:00:07
34,99,incorrect,2019-11-20 23:00:08
31,106,incorrect,2019-11-20 23:00:17
34,103,incorrect,2019-11-20 23:01:34
34,103,incorrect,2019-11-20 23:02:09
34,104,incorrect,2019-11-20 23:02:33
32,106,incorrect,2019-11-20 23:04:03
36,103,incorrect,2019-11-20 23:04:23
32,106,incorrect,2019-11-20 23:04:26
36,104,incorrect,2019-11-20 23:04:30
37,103,incorrect,2019-11-20 23:05:15
37,104,incorrect,2019-11-20 23:05:20
37,104,incorrect,2019-11-20 23:05:24
33,106,incorrect,2019-11-20 23:05:40
33,106,incorrect,2019-11-20 23:05:54
33,106,incorrect,2019-11-20 23:05:58
34,106,incorrect,2019-11-20 23:06:34
34,106,incorrect,2019-11-20 23:06:39
31,101,incorrect,2019-11-20 23:06:45
35,106,incorrect,2019-11-20 23:08:46
35,106,incorrect,2019-11-20 23:08:56
41,104,incorrect,2019-11-20 23:10:16
41,103,incorrect,2019-11-20 23:10:32
41,104,incorrect,2019-11-20 23:10:37
37,106,incorrect,2019-11-20 23:11:14
37,106,incorrect,2019-11-20 23:11:17
37,106,incorrect,2019-11-20 23:11:23
